player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_unweighted_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_bonus,long_form_bps,long_form_unweighted_expected_goals,long_form_unweighted_expected_assists,long_form_unweighted_expected_goals_conceded,long_form_unweighted_bonus,long_form_unweighted_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_bonus,short_form_bps,short_form_unweighted_minutes,short_form_bps_90,now_cost,status,season_subs,fbref_starts,fbref_squads_made
198826,Godfrey,Ipswich,DEF,158,2,1,0,80.4,1278,0.0194,0.0122,3.3538,0.0,50,0.0,0.0,4.176,0.0,0.9026,1.7773,0.7067,1.5283,0.0173,0.0109,2.9961,0.0,-9.1401,1.76,0.57,24.95,0,139,-10.2315,0.0,0.0,2.32,0,-8,50,-14.4,40,a,1,2,3
100047417,McKenna,Ipswich,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9026,1.7773,0.7067,1.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,a,0,0,0
112520,Palmer,Ipswich,GK,1170,13,0,0,672.0,1170,0.0,0.0,1.8092,0.0,450,0.0,0.0,1.632,0.0,0.9026,1.7773,0.7067,1.5283,0.0,0.0,13.5088,0.0,54.6522,0.0,0.0,24.64,0,94,7.3195,0.0,0.0,8.16,0,30,450,6.0,45,a,0,13,13
547693,Boniface,Ipswich,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9026,1.7773,0.7067,1.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
592712,Tom Taylor,Ipswich,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9026,1.7773,0.7067,1.5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
536916,Buonanotte,Leicester,MID,1508,14,17,0,335.3,2864,0.198,0.1088,1.5783,0.538,121,0.2678,0.0446,1.7331,1.4876,0.7924,1.8612,0.8367,1.605,0.7375,0.4054,5.8801,2.0042,63.7714,6.3500000000000005,3.45,50.37,7,459,17.1173,0.36,0.06,2.33,2,40,121,29.7521,45,a,17,14,31
80146,J.Ayew,Leicester,MID,1649,19,12,0,516.8,4189,0.1262,0.0812,1.5656,0.0693,327,0.1018,0.0743,1.5743,0.0,0.7924,1.8612,0.8367,1.605,0.7246,0.4661,8.9901,0.3981,87.5152,7.69,4.05,67.1,6,604,15.2407,0.37,0.27,5.72,0,62,327,17.0642,51,a,12,19,31
199670,Edouard,Leicester,FWD,141,1,5,0,13.5,1686,0.282,0.0553,1.8533,0.1207,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0423,0.0083,0.278,0.0181,2.0799,6.72,0.93,24.26,9,260,13.866,0.0,0.0,0.0,0,0,0,0.0,51,a,5,1,6
225902,B.Soumaré,Leicester,MID,2165,25,6,0,786.6,2165,0.009,0.0329,1.9615,0.0,351,0.0,0.0231,1.7231,0.0,0.7924,1.8612,0.8367,1.605,0.0786,0.2875,17.1433,0.0,122.7841,0.29,0.94,46.48,0,327,14.0485,0.0,0.09000000000000001,6.72,0,52,351,13.3333,44,a,6,25,31
461416,Cannon,Leicester,FWD,0,0,0,0,0.0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0004,0.0,0.0038,0.0,0.0,0.28,0,3,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
197469,Choudhury,Leicester,MID,129,1,3,0,19.2,129,0.0,0.143,3.3225,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0305,0.7088,0.0,4.2951,0.0,0.19,5.28,0,29,20.1333,0.0,0.0,0.0,0,0,0,0.0,44,u,3,1,4
94147,Coady,Leicester,DEF,1712,19,3,0,780.9,1712,0.0487,0.011,1.9057,0.2834,540,0.0867,0.0,1.605,0.5,0.7924,1.8612,0.8367,1.605,0.4225,0.0958,16.5351,2.4592,89.3438,0.52,0.48000000000000004,38.75,3,144,10.297,0.52,0.0,9.629999999999999,3,89,540,14.8333,40,a,3,19,22
245419,Daka,Leicester,FWD,717,6,17,0,305.0,717,0.1482,0.0081,2.1516,0.0738,114,0.0,0.0158,1.9026,0.0,0.7924,1.8612,0.8367,1.605,0.5021,0.0276,7.2915,0.25,36.4388,1.25,0.06,17.37,2,108,10.7524,0.0,0.02,2.41,0,18,114,14.2105,48,a,17,6,23
96994,De Cordova-Reid,Leicester,MID,734,9,14,0,218.4,2144,0.0639,0.0135,1.7271,0.1272,105,0.0343,0.0,2.0657,0.0,0.7924,1.8612,0.8367,1.605,0.1551,0.0327,4.1911,0.3087,32.0905,5.34,1.26,43.4,9,435,13.2241,0.04,0.0,2.41,0,5,105,4.2857,52,i,14,9,23
218218,Faes,Leicester,DEF,2812,30,4,0,905.1,2812,0.0369,0.0077,1.7478,0.1679,540,0.0283,0.0033,1.605,0.3333,0.7924,1.8612,0.8367,1.605,0.3715,0.0778,17.5766,1.6881,96.5027,1.52,0.4,58.54,2,241,9.5959,0.17,0.02,9.629999999999999,2,83,540,13.8333,38,a,4,30,34
549640,Golding,Leicester,MID,1,0,1,0,0.8,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,2.3133,0.0,0.0,0.0,0,3,260.2462,0.0,0.0,0.0,0,3,1,270.0,44,a,1,0,1
467189,Hermansen,Leicester,GK,2385,27,0,0,585.4,2385,0.0,0.0007,2.2027,0.0646,180,0.0,0.0,2.295,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0045,14.3276,0.4204,48.0452,0.0,0.02,55.09,1,231,7.3865,0.0,0.0,4.59,0,23,180,11.5,44,i,0,27,27
207270,Iversen,Leicester,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,39,a,0,0,0
220627,Justin,Leicester,DEF,2912,34,2,0,844.4,2912,0.0276,0.0299,1.8495,0.3899,385,0.0047,0.0304,1.3535,0.9351,0.7924,1.8612,0.8367,1.605,0.2589,0.2809,17.3528,3.6584,85.1344,1.47,0.8,63.68,6,218,9.074,0.02,0.13,5.79,4,79,385,18.4675,41,a,2,34,36
481510,Kristiansen,Leicester,DEF,2481,29,1,0,561.2,2481,0.006,0.051,1.9433,0.0,101,0.0,0.0089,1.6307,0.0,0.7924,1.8612,0.8367,1.605,0.0375,0.318,12.1176,0.0,15.9447,0.13,1.74,54.38,0,153,2.5571,0.0,0.01,1.83,0,-1,101,-0.8911,44,a,1,29,30
461584,Marcal,Leicester,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
154048,Mavididi,Leicester,MID,1606,16,14,0,338.7,1606,0.0925,0.115,2.2887,0.3617,84,0.0,0.0429,2.7536,0.0,0.7924,1.8612,0.8367,1.605,0.348,0.4326,8.613,1.3611,60.8594,1.85,3.25,36.71,5,270,16.1717,0.0,0.04,2.57,0,8,84,8.5714,50,i,14,16,30
461587,McAteer,Leicester,MID,846,9,9,0,427.3,846,0.0907,0.0816,1.8892,0.0,368,0.0929,0.0685,1.4527,0.0,0.7924,1.8612,0.8367,1.605,0.4307,0.3875,8.9694,0.0,58.3214,0.99,0.63,20.07,0,125,12.2839,0.38,0.28,5.9399999999999995,0,51,368,12.4728,47,a,9,9,18
203341,Ndidi,Leicester,MID,2325,28,0,0,733.4,2325,0.0601,0.0363,1.8851,0.0065,439,0.0574,0.0205,1.5909,0.0,0.7924,1.8612,0.8367,1.605,0.4894,0.296,15.3615,0.0526,117.8839,2.12,1.53,49.32,1,375,14.4663,0.28,0.1,7.76,0,77,439,15.7859,49,a,0,28,28
473341,Okoli,Leicester,DEF,1122,12,7,0,197.2,1122,0.1337,0.0227,2.3536,0.0311,1,0.0,0.0,1.8,0.0,0.7924,1.8612,0.8367,1.605,0.293,0.0498,5.157,0.0682,20.9855,0.62,0.16999999999999998,27.72,1,106,9.5776,0.0,0.0,0.02,0,3,1,270.0,40,a,7,12,19
111931,Ricardo,Leicester,DEF,382,4,6,0,174.7,382,0.0215,0.014,1.8966,0.0,171,0.0,0.0053,2.2526,0.0,0.7924,1.8612,0.8367,1.605,0.0418,0.0272,3.6816,0.0,22.6088,0.09,0.07,7.119999999999999,0,46,11.6473,0.0,0.01,4.279999999999999,0,16,171,8.4211,41,a,6,4,10
194190,Souttar,Leicester,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
436680,Stolarczyk,Leicester,GK,900,10,0,0,437.5,900,0.0,0.0,1.389,0.0,360,0.0,0.0,1.26,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,6.7519,0.0,62.2207,0.0,0.0,14.83,0,104,12.7997,0.0,0.0,5.04,0,60,360,15.0,40,a,0,10,10
244619,Thomas,Leicester,DEF,1109,13,1,0,650.2,2025,0.0339,0.0453,1.9562,0.0,507,0.0426,0.0497,1.6154,0.0,0.7924,1.8612,0.8367,1.605,0.245,0.3272,14.1322,0.0,99.9492,0.89,0.67,46.78,0,224,13.8349,0.24,0.28,9.1,0,99,507,17.574,39,a,1,13,14
101668,Vardy,Leicester,FWD,2825,35,0,0,826.6,2825,0.3303,0.0553,1.9239,0.6311,404,0.3921,0.02,1.5082,1.1139,0.7924,1.8612,0.8367,1.605,3.0335,0.5082,17.6698,5.7967,134.1697,11.23,2.55,63.1,18,464,14.6084,1.76,0.09000000000000001,6.7700000000000005,5,89,404,19.8267,54,a,0,35,35
93100,Vestergaard,Leicester,DEF,1390,16,2,0,249.9,1390,0.012,0.0042,1.6077,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0332,0.0118,4.4641,0.0,14.452,0.11000000000000001,0.08,25.05,0,86,5.2048,0.0,0.0,0.0,0,0,0,0.0,39,a,2,16,18
95463,Ward,Leicester,GK,135,1,1,0,21.3,135,0.0,0.0,2.1642,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.5122,0.0,-0.7971,0.0,0.0,3.35,0,-5,-3.368,0.0,0.0,0.0,0,0,0,0.0,39,a,1,1,2
157668,Winks,Leicester,MID,1536,17,5,0,224.9,1536,0.014,0.0633,1.6635,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0349,0.1582,4.1569,0.0,43.5114,0.23,1.53,29.48,0,282,17.4123,0.0,0.0,0.0,0,0,0,0.0,43,a,5,17,22
209042,Skipp,Leicester,MID,1118,10,14,0,356.0,1809,0.0648,0.014,1.6057,0.0,274,0.0788,0.0099,1.4321,0.0,0.7924,1.8612,0.8367,1.605,0.2563,0.0554,6.3514,0.0,34.1001,1.1400000000000001,0.8200000000000001,43.31,0,226,8.6208,0.24,0.030000000000000002,4.36,0,26,274,8.5401,47,a,14,10,24
531442,A.Fatawu,Leicester,MID,576,6,5,0,38.7,576,0.0656,0.2123,1.5926,0.2828,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0282,0.0913,0.6848,0.1216,7.9405,0.41000000000000003,1.42,11.0,3,125,18.4663,0.0,0.0,0.0,0,0,0,0.0,51,i,5,6,11
532534,Alves,Leicester,MID,1,0,1,0,0.2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.5783,0.0,0.0,0.0,0,3,260.235,0.0,0.0,0.0,0,0,0,0.0,44,u,1,0,1
501770,Nelson,Leicester,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
513527,El Khannouss,Leicester,MID,2179,27,5,0,815.0,2179,0.067,0.1256,1.899,0.1673,435,0.0972,0.1531,1.5434,0.0,0.7924,1.8612,0.8367,1.605,0.6065,1.1373,17.1963,1.5149,142.1176,1.29,2.85,48.23,6,376,15.694,0.47000000000000003,0.74,7.46,0,84,435,17.3793,48,a,5,27,32
531997,Cartwright,Leicester,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
532535,Wilson-Brown,Leicester,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
488439,Coulibaly,Leicester,DEF,107,1,3,0,35.6,107,0.0356,0.0336,2.0617,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0141,0.0133,0.8155,0.0,-1.7964,0.04,0.04,2.48,0,-4,-4.5415,0.0,0.0,0.0,0,0,0,0.0,40,a,3,1,4
100050995,Van Nistelrooy,Leicester,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,5,a,0,0,0
649208,Monga,Leicester,MID,105,0,7,0,85.1,105,0.1528,0.0203,1.4356,0.0,89,0.1719,0.0202,1.3348,0.0,0.7924,1.8612,0.8367,1.605,0.1445,0.0192,1.3574,0.0,23.7627,0.16999999999999998,0.02,1.67,0,29,25.1309,0.16999999999999998,0.02,1.32,0,28,89,28.3146,45,a,7,0,7
619146,Olabade Aluko,Leicester,DEF,1,0,1,0,1.0,1,0.0,0.0,3.6,0.0,1,0.0,0.0,3.6,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.04,0.0,3.0,0.0,0.0,0.04,0,3,270.0,0.0,0.0,0.04,0,3,1,270.0,40,a,1,0,1
630664,Jake Evans,Leicester,MID,21,0,4,0,18.4,21,0.0,0.0,0.9122,0.0,20,0.0,0.0,0.9,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.1865,0.0,10.7651,0.0,0.0,0.2,0,13,52.6554,0.0,0.0,0.2,0,10,20,45.0,45,a,4,0,4
519223,Braybrooke,Leicester,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.7924,1.8612,0.8367,1.605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
116535,A.Becker,Liverpool,GK,2508,28,0,0,904.1,5028,0.0,0.0032,1.3005,0.1503,540,0.0,0.0,1.6867,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0324,13.0641,1.51,155.7707,0.0,0.2,62.31,18,1026,15.5064,0.0,0.0,10.120000000000001,0,92,540,15.3333,55,a,0,28,28
169187,Alexander-Arnold,Liverpool,DEF,2362,28,5,0,569.4,4515,0.0936,0.2473,0.9964,0.2721,218,0.1197,0.2683,1.5399,0.0,2.2776,1.2659,2.155,1.6867,0.5922,1.5646,6.3041,1.7214,137.4071,4.59,13.04,49.63,32,1193,21.7187,0.29,0.65,3.7299999999999995,0,41,218,16.9266,72,a,5,28,33
535928,Bajcetic,Liverpool,MID,0,0,0,0,0.6,25,0.0,0.0,2.91,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0194,0.0,0.0663,0.0,0.0,0.88,0,3,9.945,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
492777,Bradley,Liverpool,DEF,744,7,12,0,361.8,1496,0.054,0.2559,1.6504,0.4602,290,0.0434,0.3507,1.7286,0.0,2.2776,1.2659,2.155,1.6867,0.2169,1.0288,6.6347,1.8501,79.7426,1.61,2.67,19.87,10,371,19.8365,0.14,1.13,5.57,0,47,290,14.5862,47,a,12,7,19
491970,Clark,Liverpool,MID,0,0,0,0,0.8,86,0.1575,0.0113,1.53,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0014,0.0001,0.0136,0.0,0.0492,0.14,0.01,1.75,0,7,5.535,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
447203,Darwin,Liverpool,FWD,1113,8,22,0,285.2,3146,0.6213,0.0619,1.7264,0.5438,118,0.6559,0.0839,3.0737,0.0,2.2776,1.2659,2.155,1.6867,1.9689,0.196,5.4707,1.7234,54.7075,21.99,4.88,42.18,15,641,17.2639,0.8600000000000001,0.11,4.03,0,11,118,8.3898,70,a,22,8,30
194634,Diogo J.,Liverpool,MID,1182,14,12,0,357.0,2323,0.5713,0.058,1.1388,0.163,148,0.6811,0.0,1.5264,0.0,2.2776,1.2659,2.155,1.6867,2.2663,0.2301,4.5173,0.6466,43.1714,13.22,2.84,26.96,11,553,10.8835,1.12,0.0,2.51,0,-8,148,-4.8649,72,a,12,14,26
496208,Doak,Liverpool,MID,0,0,0,0,0.0,13,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0001,0.0,0.0032,0.0,0.0,0.14,0,3,0.0,0.0,0.0,0.0,0,0,0,0.0,45,u,0,0,0
444884,Elliott,Liverpool,MID,359,2,16,0,237.0,1689,0.5272,0.1278,1.707,1.0801,203,0.6074,0.1108,1.9818,1.33,2.2776,1.2659,2.155,1.6867,1.3882,0.3366,4.495,2.8442,76.4932,4.5,5.32,25.43,11,522,29.0481,1.37,0.25,4.47,3,66,203,29.2611,52,a,16,2,18
158983,Endo,Liverpool,MID,259,1,19,0,153.1,1973,0.0029,0.0362,1.7728,0.0,116,0.0,0.0388,2.2112,0.0,2.2776,1.2659,2.155,1.6867,0.005,0.0616,3.0158,0.0,39.4227,0.51,1.62,26.67,0,332,23.1747,0.0,0.05,2.85,0,29,116,22.5,46,a,19,1,20
243298,Gakpo,Liverpool,FWD,1921,23,12,0,655.4,3554,0.2989,0.1902,1.2994,1.1645,433,0.2494,0.2099,1.6379,1.455,2.2776,1.2659,2.155,1.6867,2.1767,1.3854,9.4624,8.48,188.6082,16.19,6.47,45.410000000000004,34,981,25.8998,1.2,1.01,7.88,7,127,433,26.3972,72,a,12,23,35
171287,Gomez,Liverpool,DEF,517,6,3,0,87.0,2289,0.0398,0.0254,1.0142,0.0089,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0385,0.0246,0.9804,0.0086,13.5854,1.35,1.16,32.46,2,473,14.0539,0.0,0.0,0.0,0,0,0,0.0,47,a,3,6,9
441266,Gravenberch,Liverpool,MID,3160,37,0,0,921.3,4270,0.0312,0.0854,1.1167,0.0115,419,0.0387,0.0687,1.4134,0.0,2.2776,1.2659,2.155,1.6867,0.3198,0.8744,11.4315,0.1182,155.6313,3.21,4.85,48.11,4,744,15.2033,0.18,0.32,6.58,0,61,419,13.1026,50,s,0,37,37
206915,Jones,Liverpool,MID,1702,19,14,0,599.7,2858,0.1526,0.0908,1.5225,0.0617,296,0.0699,0.0456,2.3108,0.0,2.2776,1.2659,2.155,1.6867,1.0166,0.605,10.1446,0.4108,117.4918,7.08,2.5,42.769999999999996,6,567,17.6326,0.23,0.15000000000000002,7.6,0,56,296,17.027,53,a,14,19,33
200720,Kelleher,Liverpool,GK,900,10,0,0,169.5,1800,0.0,0.0001,0.9362,0.0466,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0001,1.7632,0.0877,27.723,0.0,0.01,21.419999999999998,4,354,14.7202,0.0,0.0,0.0,0,0,0,0.0,39,a,0,10,10
204716,Konaté,Liverpool,DEF,2561,30,1,0,835.3,4131,0.0576,0.0293,1.1147,0.2165,421,0.0385,0.0171,1.3831,0.6413,2.2776,1.2659,2.155,1.6867,0.5349,0.2716,10.3458,2.0097,137.7851,2.5,1.3800000000000001,48.09,6,802,14.8458,0.18,0.08,6.470000000000001,3,60,421,12.8266,53,a,1,30,31
244731,Luis Díaz,Liverpool,MID,2393,28,8,0,755.0,5018,0.5528,0.1718,1.1385,0.7402,338,0.7775,0.1331,1.4698,0.2663,2.2776,1.2659,2.155,1.6867,4.6376,1.4411,9.5508,6.2094,198.7307,23.98,9.07,59.66,30,1047,23.6898,2.92,0.5,5.52,1,82,338,21.8343,75,a,8,28,36
118748,M.Salah,Liverpool,MID,3374,38,0,0,1058.2,5905,0.5446,0.2469,1.2418,1.0709,540,0.4417,0.2617,1.6867,0.6667,2.2776,1.2659,2.155,1.6867,6.4036,2.9032,14.6008,12.5919,269.0669,45.59,16.46,70.05,79,1754,22.8842,2.65,1.57,10.120000000000001,4,73,540,12.1667,136,a,0,38,38
243016,Mac Allister,Liverpool,MID,2597,30,5,0,705.0,5197,0.1096,0.2262,0.9454,0.5179,217,0.0622,0.4355,1.2525,1.2442,2.2776,1.2659,2.155,1.6867,0.8583,1.7717,7.4056,4.0572,181.7036,6.48,10.46,61.37,20,1090,23.1962,0.15,1.05,3.02,3,81,217,33.5945,62,i,5,30,35
491501,McConnell,Liverpool,MID,0,0,0,0,0.0,3,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0488,0.0,0.0,0.01,0,8,0.0,0.0,0.0,0.0,0,0,0,0.0,43,a,0,0,0
440148,Morton,Liverpool,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,44,a,0,0,0
197464,N.Phillips,Liverpool,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
441428,Quansah,Liverpool,DEF,488,4,9,0,230.3,1676,0.0329,0.019,2.1956,0.0496,180,0.0,0.005,2.665,0.0,2.2776,1.2659,2.155,1.6867,0.0843,0.0486,5.6184,0.127,12.4567,1.14,0.37,24.66,5,301,4.868,0.0,0.01,5.33,0,-2,180,-1.0,39,a,9,4,13
219937,R.Williams,Liverpool,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,u,0,0,0
122798,Robertson,Liverpool,DEF,2479,29,4,0,684.8,4168,0.0537,0.1525,1.1048,0.1459,264,0.0784,0.1193,1.4352,0.0,2.2776,1.2659,2.155,1.6867,0.4084,1.1607,8.4065,1.1098,86.4784,3.02,8.67,49.730000000000004,12,860,11.3654,0.23,0.35,4.21,0,26,264,8.8636,58,a,4,29,33
424876,Szoboszlai,Liverpool,MID,2485,29,7,0,752.9,4587,0.2068,0.2514,1.1666,0.4562,371,0.131,0.3954,1.5865,0.2426,2.2776,1.2659,2.155,1.6867,1.7296,2.1034,9.7592,3.8161,195.8916,10.58,11.19,51.84,21,1042,23.4164,0.54,1.6300000000000001,6.54,1,122,371,29.5957,61,a,7,29,36
214285,Tsimikas,Liverpool,DEF,829,9,9,0,348.8,1504,0.051,0.2537,1.2992,0.3607,261,0.0931,0.2862,1.6207,0.6897,2.2776,1.2659,2.155,1.6867,0.1976,0.9834,5.0353,1.3978,74.6239,0.48000000000000004,3.58,17.490000000000002,7,418,19.255,0.27,0.8300000000000001,4.7,2,49,261,16.8966,46,a,9,9,18
97032,Virgil,Liverpool,DEF,3330,37,0,0,991.6,6507,0.066,0.0288,1.1635,0.257,450,0.102,0.036,1.584,0.2,2.2776,1.2659,2.155,1.6867,0.7274,0.3178,12.8195,2.8314,176.8044,5.1,2.02,81.85,16,1293,16.0472,0.51,0.18,7.92,1,75,450,15.0,67,a,0,37,37
223541,Chiesa,Liverpool,MID,103,1,5,0,70.3,103,0.1803,0.0795,2.2646,0.0,70,0.1157,0.0771,2.4557,0.0,2.2776,1.2659,2.155,1.6867,0.1408,0.0621,1.7689,0.0,10.4858,0.33999999999999997,0.15,2.8,0,16,13.4242,0.09,0.06,1.91,0,8,70,10.2857,68,a,5,1,6
432987,Jaros,Liverpool,GK,11,0,1,0,0.7,11,0.0,0.0,1.2214,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0095,0.0,0.4089,0.0,0.0,0.14,0,6,52.5729,0.0,0.0,0.0,0,0,0,0.0,40,a,1,0,1
464353,Davies,Liverpool,GK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
591386,Nyoni,Liverpool,MID,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,45,a,0,0,0
611926,Nallo,Liverpool,DEF,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,40,a,0,0,0
500058,Danns,Liverpool,FWD,10,0,1,0,2.8,17,0.0,0.09,3.9857,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0028,0.124,0.0,0.5522,0.0,0.02,0.5800000000000001,0,3,17.7493,0.0,0.0,0.0,0,0,0,0.0,45,u,1,0,1
100052173,Slot,Liverpool,UNK,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,2.2776,1.2659,2.155,1.6867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,15,a,0,0,0
