player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_unweighted_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_defensive_contribution_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_defensive_contribution_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_defensive_contribution,long_form_bonus,long_form_bps,long_form_unweighted_expected_goals,long_form_unweighted_expected_assists,long_form_unweighted_expected_goals_conceded,long_form_unweighted_defensive_contribution,long_form_unweighted_bonus,long_form_unweighted_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_defensive_contribution,short_form_bonus,short_form_bps,short_form_unweighted_minutes,short_form_bps_90,now_cost,status,season_subs,fbref_starts,fbref_squads_made
463067,Georginio,Brighton,FWD,90,1,0,0,206.3,1776.0,0.2172,0.2042,1.0209,7.5764,0.0501,162.0,0.3444,0.3889,1.0333,6.1111,0.0,1.6376,1.247,1.988,1.358,0.4979,0.4681,2.3402,17.3669,0.1149,40.7711,2.9,2.9,21.59,131.0,2.0,290.0,17.7867,0.62,0.7,1.86,11.0,0.0,55.0,162.0,30.5556,55,d,0,1,1
219249,O'Riley,Brighton,MID,0,0,0,0,11.4,202.0,0.2179,0.0442,1.1953,4.4558,0.3489,16.0,0.0,0.0,0.675,5.625,0.0,1.6376,1.247,1.988,1.358,0.0276,0.0056,0.1514,0.5644,0.0442,4.1932,1.21,0.18000000000000002,2.5300000000000002,10.0,2.0,48.0,33.1042,0.0,0.0,0.12,1.0,0.0,6.0,16.0,33.75,55,a,0,0,0
514254,Gomez,Brighton,MID,175,2,0,0,308.1,2117.0,0.3028,0.0727,1.1966,11.115,0.3553,102.0,0.8206,0.0176,1.4824,11.4706,0.0,1.6376,1.247,1.988,1.358,1.0367,0.2489,4.0962,38.0502,1.2163,46.9861,6.24,1.72,29.35,238.0,9.0,361.0,13.7252,0.93,0.02,1.68,13.0,0.0,2.0,102.0,1.7647,50,a,0,2,2
536916,Buonanotte,Brighton,MID,0,0,0,0,11.7,81.0,0.13,0.7862,4.4808,7.1423,0.0,12.0,0.15,1.35,4.875,7.5,0.0,1.6376,1.247,1.988,1.358,0.0169,0.1022,0.5825,0.9285,0.0,2.4577,0.06,0.27999999999999997,2.5100000000000002,6.0,0.0,9.0,18.9054,0.02,0.18,0.65,1.0,0.0,4.0,12.0,30.0,50,u,0,0,0
509416,Ayari,Brighton,MID,63,1,0,0,195.6,1921.0,0.1108,0.049,1.1982,10.573,0.3414,111.0,0.073,0.0081,1.0135,4.8649,0.0,1.6376,1.247,1.988,1.358,0.2409,0.1066,2.604,22.9786,0.742,46.0593,2.7,1.1500000000000001,26.85,225.0,7.0,406.0,21.1929,0.09,0.01,1.25,6.0,0.0,17.0,111.0,13.7838,54,d,0,1,1
467779,Wieffer,Brighton,DEF,156,2,0,0,296.6,1901.0,0.0889,0.0575,1.1001,10.6533,0.3451,242.0,0.0,0.026,1.1901,5.2066,0.0,1.6376,1.247,1.988,1.358,0.2931,0.1895,3.6256,35.1085,1.1372,59.4995,1.9200000000000002,1.86,23.95,269.0,6.0,398.0,18.0545,0.0,0.07,3.2,14.0,0.0,24.0,242.0,8.9256,50,i,0,2,2
597320,Howell,Brighton,MID,0,0,0,0,17.4,92.0,0.0,0.0284,0.9833,7.6195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0055,0.1901,1.4731,0.0,2.139,0.0,0.03,1.04,7.0,0.0,11.0,11.0638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,u,0,0,0
549074,Watson,Brighton,MID,0,0,0,0,3.7,57.0,0.0438,0.0584,3.3884,9.3065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0018,0.0024,0.1393,0.3826,0.0,0.9393,0.04,0.030000000000000002,1.7200000000000002,5.0,0.0,15.0,22.8478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,u,0,0,0
556637,Oriola,Brighton,MID,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0,0.0,0.0,0.0,0.1446,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,0,0
700308,Yohanna,Brighton,MID,12,0,1,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,50,a,1,0,1
608181,Tzimas,Brighton,FWD,0,0,0,0,6.3,132.0,0.2557,0.0729,1.61,10.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0179,0.0051,0.1127,0.7301,0.0,2.8123,0.44000000000000006,0.11,2.59,15.0,0.0,55.0,40.1757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,i,0,0,0
647850,Kostoulas,Brighton,FWD,105,1,0,0,65.2,351.0,0.5221,0.2402,1.5923,7.9486,0.5644,59.0,0.6407,0.4729,2.1661,4.5763,0.0,1.6376,1.247,1.988,1.358,0.3782,0.174,1.1535,5.7583,0.4089,21.2135,2.12,0.54,6.04,41.0,3.0,140.0,29.2824,0.42000000000000004,0.31,1.4200000000000002,3.0,0.0,23.0,59.0,35.0847,55,a,0,1,1
487117,Ferguson,Brighton,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,i,0,0,0
222694,Struijk,Brighton,DEF,0,0,0,0,473.0,2935.0,0.0777,0.0252,1.3196,8.7811,0.0975,415.0,0.0564,0.0087,1.3164,8.241,0.2169,1.6376,1.247,1.988,1.358,0.4086,0.1323,6.9352,46.1497,0.5124,68.5709,3.06,0.76,42.92,297.0,4.0,412.0,13.0473,0.26,0.04,6.069999999999999,38.0,1.0,53.0,415.0,11.494,50,a,0,0,0
610799,Vuskovic,Brighton,DEF,180,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,a,0,2,2
538007,David,Brighton,FWD,10,0,1,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,60,a,1,0,1
612855,Osman,Brighton,MID,28,0,1,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,50,a,1,0,1
611695,Yalcouyé,Brighton,MID,77,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6376,1.247,1.988,1.358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,1,1
512123,Hadjam,Brighton,DEF,0,0,0,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
519324,Cozier-Duberry,Brighton,MID,0,0,0,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,50,u,0,0,0
592984,Andrés,Brighton,MID,0,0,0,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,55,a,0,0,0
471551,Azeez,Brighton,MID,0,0,0,0,,,,,,,,,,,,,,1.6376,1.247,1.988,1.358,,,,,,,,,,,,,,,,,,,,,,55,a,0,0,0
98980,Martinez,Chelsea,GK,90,1,0,0,467.6,2835.0,0.0,0.003,1.4142,0.0,0.3451,450.0,0.0,0.004,1.424,0.0,0.2,1.6446,1.4875,1.216,1.662,0.0,0.0154,7.3477,0.0,1.7929,83.6406,0.0,0.08,42.92,0.0,11.0,530.0,16.0985,0.0,0.02,7.12,0.0,1.0,77.0,450.0,15.4,50,a,0,1,1
244850,Rogers,Chelsea,MID,171,2,0,0,510.4,3280.0,0.1993,0.1297,1.4164,6.6311,0.5265,450.0,0.174,0.162,1.424,6.2,0.8,1.6446,1.4875,1.216,1.662,1.1303,0.7355,8.0323,37.6056,2.9859,100.0097,6.84,4.32,51.55,230.0,17.0,605.0,17.6349,0.87,0.81,7.12,31.0,4.0,99.0,450.0,19.8,75,a,0,2,2
56979,Henderson,Chelsea,MID,0,0,0,0,230.8,1911.0,0.0092,0.09,1.5004,8.5605,0.112,97.0,0.0,0.0557,2.0505,4.6392,0.0,1.6446,1.4875,1.216,1.662,0.0237,0.2309,3.8478,21.9529,0.2873,37.6313,0.33,2.31,28.16,183.0,5.0,343.0,14.6743,0.0,0.06,2.21,5.0,0.0,11.0,97.0,10.2062,50,d,0,0,0
50175,Welbeck,Chelsea,FWD,0,0,0,0,389.8,2249.0,0.4316,0.0525,1.225,4.7716,0.6701,358.0,0.2564,0.0226,1.3098,4.5251,0.2514,1.6446,1.4875,1.216,1.662,1.8691,0.2272,5.3056,20.6662,2.9023,87.0329,12.36,1.4000000000000001,31.68,112.0,18.0,511.0,20.0948,1.02,0.09000000000000001,5.21,18.0,1.0,72.0,358.0,18.1006,59,a,0,0,0
215059,Sánchez,Chelsea,GK,90,1,0,0,479.6,3040.0,0.0,0.0009,1.5608,0.0,0.1227,426.0,0.0,0.0,1.6986,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0046,8.3172,0.0,0.654,67.3551,0.0,0.04,48.64,0.0,7.0,509.0,12.6396,0.0,0.0,8.04,0.0,0.0,40.0,426.0,8.4507,49,u,0,1,1
508479,Jörgensen,Chelsea,GK,0,0,0,0,86.8,378.0,0.0,0.0,0.6441,0.0,0.0,114.0,0.0,0.0,0.4421,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0,0.6212,0.0,0.0,12.7051,0.0,0.0,4.12,0.0,0.0,50.0,13.1735,0.0,0.0,0.56,0.0,0.0,15.0,114.0,11.8421,50,u,0,0,0
225796,James,Chelsea,DEF,112,1,0,0,226.7,1957.0,0.0421,0.1494,1.1256,5.5147,0.4163,65.0,0.0277,0.0692,0.7062,5.5385,0.0,1.6446,1.4875,1.216,1.662,0.1061,0.3763,2.8352,13.8908,1.0485,52.7817,1.04,3.2,28.75,128.0,11.0,493.0,20.9544,0.02,0.05,0.51,4.0,0.0,14.0,65.0,19.3846,55,a,0,1,1
180736,Chalobah,Chelsea,DEF,0,0,0,0,363.0,2780.0,0.0381,0.0262,1.4191,8.03,0.1039,230.0,0.0548,0.0078,1.8313,6.2609,0.0,1.6446,1.4875,1.216,1.662,0.1537,0.1056,5.7239,32.3878,0.4191,51.9022,1.44,1.03,40.83,265.0,7.0,516.0,12.8683,0.14,0.02,4.68,16.0,0.0,23.0,230.0,9.0,55,u,0,0,0
482609,Gusto,Chelsea,DEF,165,2,0,0,403.5,2255.0,0.0359,0.1749,1.4598,4.8892,0.106,434.0,0.0207,0.224,1.4122,4.7696,0.0,1.6446,1.4875,1.216,1.662,0.1611,0.7842,6.5447,21.92,0.4752,52.0115,1.56,2.9699999999999998,37.13,126.0,7.0,406.0,11.6011,0.1,1.08,6.8100000000000005,23.0,0.0,40.0,434.0,8.2949,50,a,0,2,2
444463,Fofana,Chelsea,DEF,67,1,0,0,353.1,1718.0,0.0377,0.0256,1.3899,10.0364,0.0603,356.0,0.0303,0.0051,1.3146,8.0899,0.0,1.6446,1.4875,1.216,1.662,0.1478,0.1003,5.4532,39.376,0.2364,41.3447,0.72,0.6,25.81,206.0,3.0,288.0,10.5382,0.12,0.02,5.2,32.0,0.0,33.0,356.0,8.3427,50,a,0,1,1
242880,B.Badiashile,Chelsea,DEF,0,0,0,0,47.7,470.0,0.0,0.0109,1.3247,10.2164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0058,0.7021,5.4147,0.0,5.413,0.0,0.06,7.41,48.0,0.0,48.0,10.2132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,u,0,0,0
551210,Hato,Chelsea,DEF,154,2,0,0,312.7,1139.0,0.0132,0.0457,1.4681,7.8343,0.0,411.0,0.0,0.0263,1.3336,7.6642,0.0,1.6446,1.4875,1.216,1.662,0.0459,0.1588,5.101,27.2199,0.0,28.3993,0.3,0.61,18.5,99.0,0.0,93.0,8.1738,0.0,0.12,6.09,35.0,0.0,44.0,411.0,9.635,45,a,0,2,2
460028,Colwill,Chelsea,DEF,161,2,0,0,109.3,225.0,0.0,0.0521,1.3699,10.3358,0.0,225.0,0.0,0.048,1.344,10.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0633,1.6637,12.5523,0.0,14.6439,0.0,0.12000000000000001,3.3600000000000003,25.0,0.0,30.0,12.0581,0.0,0.12000000000000001,3.3600000000000003,25.0,0.0,30.0,225.0,12.0,50,a,0,2,2
574458,M.Sarr,Chelsea,DEF,0,0,0,0,25.3,100.0,0.2853,0.0,1.5119,6.5241,0.0,9.0,0.0,0.0,2.1,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0802,0.0,0.425,1.834,0.0,1.7483,0.35,0.0,1.63,8.0,0.0,4.0,6.2192,0.0,0.0,0.21,0.0,0.0,3.0,9.0,30.0,45,u,0,0,0
577016,Acheampong,Chelsea,DEF,112,1,0,0,87.7,657.0,0.0345,0.0169,2.0484,5.1752,0.1512,88.0,0.0205,0.0,1.6159,3.0682,0.0,1.6446,1.4875,1.216,1.662,0.0336,0.0165,1.9961,5.0429,0.1473,13.1446,0.62,0.13,15.66,44.0,5.0,118.0,13.4893,0.02,0.0,1.58,3.0,0.0,16.0,88.0,16.3636,45,a,0,1,1
620109,Palestra,Chelsea,DEF,0,0,0,0,,,,,,,,,,,,,,1.6446,1.4875,1.216,1.662,,,,,,,,,,,,,,,,,,,,,,54,d,0,0,0
244851,Palmer,Chelsea,MID,172,2,0,0,449.7,1954.0,0.4213,0.1232,1.3684,5.5747,0.5459,448.0,0.3375,0.0783,1.2877,3.817,0.4018,1.6446,1.4875,1.216,1.662,2.1049,0.6154,6.8374,27.8551,2.7278,89.0392,10.55,2.4899999999999998,31.13,135.0,11.0,430.0,17.8197,1.6800000000000002,0.39,6.41,19.0,2.0,59.0,448.0,11.8527,96,a,0,2,2
247632,Neto,Chelsea,MID,81,1,0,0,380.8,2629.0,0.109,0.2324,1.4613,3.8605,0.2951,332.0,0.0569,0.2711,1.5343,2.9819,0.2711,1.6446,1.4875,1.216,1.662,0.4611,0.9831,6.1829,16.3343,1.2487,73.9501,4.59,6.84,37.54,122.0,9.0,543.0,17.4777,0.21000000000000002,1.0,5.66,11.0,1.0,65.0,332.0,17.6205,65,a,0,1,1
624773,Estêvão,Chelsea,MID,7,0,1,0,90.3,839.0,0.2134,0.1031,1.3854,5.2322,0.3704,15.0,0.54,0.0,0.18,0.0,0.0,1.6446,1.4875,1.216,1.662,0.2141,0.1034,1.39,5.2496,0.3716,13.7432,2.91,2.14,10.29,56.0,4.0,172.0,13.6975,0.09,0.0,0.03,0.0,0.0,4.0,15.0,24.0,64,a,1,0,1
463936,Gittens,Chelsea,MID,0,0,0,0,28.0,486.0,0.134,0.1729,1.8064,4.8934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0417,0.0538,0.562,1.5224,0.0,6.4849,0.81,0.9400000000000001,8.89,29.0,0.0,99.0,20.8443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59,a,0,0,0
486672,Caicedo,Chelsea,MID,13,0,1,0,504.8,2796.0,0.0354,0.0761,1.4101,10.2583,0.0882,534.0,0.0202,0.0556,1.4376,9.6067,0.0,1.6446,1.4875,1.216,1.662,0.1983,0.4269,7.9089,57.5375,0.4947,90.4987,1.45,2.38,42.54,366.0,10.0,580.0,16.1349,0.12,0.33,8.53,57.0,0.0,91.0,534.0,15.3371,54,d,1,0,1
514356,Lavia,Chelsea,MID,131,2,0,0,93.5,374.0,0.0652,0.163,2.0659,8.4366,0.0,131.0,0.0481,0.0687,2.6656,6.1832,0.0,1.6446,1.4875,1.216,1.662,0.0677,0.1693,2.1462,8.7647,0.0,20.6334,0.21000000000000002,0.55,8.53,37.0,0.0,81.0,19.861,0.07,0.1,3.88,9.0,0.0,29.0,131.0,19.9237,50,a,0,2,2
491007,D.Essugo,Chelsea,MID,0,0,0,0,9.1,26.0,0.0,0.0346,1.9197,31.1578,0.0,18.0,0.0,0.05,1.45,20.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0035,0.1941,3.1504,0.0,2.4749,0.0,0.01,0.55,8.0,0.0,7.0,24.477,0.0,0.01,0.29,4.0,0.0,7.0,18.0,35.0,45,u,0,0,0
593117,Quenda,Chelsea,MID,8,0,1,0,,,,,,,,,,,,,,1.6446,1.4875,1.216,1.662,,,,,,,,,,,,,,,,,,,,,,54,a,1,0,1
475168,João Pedro,Chelsea,FWD,180,2,0,0,402.1,2658.0,0.575,0.05,1.3249,4.0721,0.8697,270.0,0.4067,0.0233,1.4833,3.6667,0.6667,1.6446,1.4875,1.216,1.662,2.5689,0.2235,5.9195,18.1931,3.8855,100.3009,14.91,1.96,37.25,138.0,30.0,715.0,22.4498,1.22,0.07,4.45,11.0,2.0,39.0,270.0,13.0,77,a,0,2,2
499309,Marc Guiu,Chelsea,FWD,0,0,0,0,19.1,265.0,0.4882,0.0792,1.6728,3.5727,0.0,18.0,0.4,0.0,1.2,5.0,0.0,1.6446,1.4875,1.216,1.662,0.1036,0.0168,0.355,0.7582,0.0,1.037,1.54,0.29000000000000004,5.890000000000001,8.0,0.0,19.0,4.8864,0.08,0.0,0.24,1.0,0.0,0.0,18.0,0.0,50,u,0,0,0
567119,Mheuka,Chelsea,FWD,0,0,0,0,0.5,1.0,0.0,0.0,4.5,90.0,0.0,1.0,0.0,0.0,4.5,90.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0,0.025,0.5,0.0,1.5,0.0,0.0,0.05,1.0,0.0,3.0,270.0,0.0,0.0,0.05,1.0,0.0,3.0,1.0,270.0,45,a,0,0,0
503037,Emegha,Chelsea,FWD,0,0,0,0,,,,,,,,,,,,,,1.6446,1.4875,1.216,1.662,,,,,,,,,,,,,,,,,,,,,,50,a,0,0,0
437499,Lacroix,Chelsea,DEF,180,2,0,0,470.3,3085.0,0.0785,0.021,1.2905,10.9994,0.3886,510.0,0.0547,0.0141,1.3359,10.5882,0.5294,1.6446,1.4875,1.216,1.662,0.4103,0.1095,6.7435,57.4782,2.0308,70.3485,2.45,0.8300000000000001,44.04,370.0,11.0,529.0,13.4624,0.31,0.08,7.57,60.0,3.0,75.0,510.0,13.2353,60,a,0,2,2
549939,Penders,Chelsea,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,0,0
622758,Anselmino,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6446,1.4875,1.216,1.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,0,0
543158,Barco,Chelsea,MID,8,0,1,0,,,,,,,,,,,,,,1.6446,1.4875,1.216,1.662,,,,,,,,,,,,,,,,,,,,,,55,a,1,0,1
498444,Chavarria,Chelsea,DEF,43,0,1,0,,,,,,,,,,,,,,1.6446,1.4875,1.216,1.662,,,,,,,,,,,,,,,,,,,,,,50,a,1,0,1
231065,Pinnock,Coventry City,DEF,12,0,1,0,36.4,318.0,0.0074,0.0062,0.7185,13.023,1.4702,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.003,0.0025,0.2906,5.2671,0.5946,10.8951,0.01,0.06,3.7,42.0,2.0,53.0,26.9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,1,0,1
428580,Onyeka,Coventry City,MID,90,1,0,0,2.5,88.0,0.0,0.342,2.2068,10.7064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0095,0.0613,0.2974,0.0,1.1443,0.0,0.36,2.02,10.0,0.0,41.0,41.1948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,a,0,1,1
472739,Rushworth,Coventry City,GK,180,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,a,0,2,2
484389,Dovin,Coventry City,GK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,u,0,0,0
110690,Wilson,Coventry City,GK,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
461102,Thomas,Coventry City,DEF,167,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,a,0,2,2
436761,Kitching,Coventry City,DEF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,u,0,0,0
451284,van Ewijk,Coventry City,DEF,180,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,a,0,2,2
173878,Dasilva,Coventry City,DEF,180,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,a,0,2,2
465390,Kesler-Hayden,Coventry City,DEF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,i,0,0,0
80178,Bidwell,Coventry City,DEF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,a,0,0,0
204813,Latibeaudiere,Coventry City,DEF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,a,0,0,0
220583,Woolfenden,Coventry City,DEF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,i,0,0,0
577411,Brau,Coventry City,DEF,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,u,0,0,0
539142,Amenda,Coventry City,DEF,180,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,a,0,2,2
480457,Rudoni,Coventry City,MID,90,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,a,0,1,1
168144,Grimes,Coventry City,MID,180,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,a,0,2,2
501459,Sakamoto,Coventry City,MID,31,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,a,1,0,1
241293,Mason-Clark,Coventry City,MID,57,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,a,0,1,1
439668,Eccles,Coventry City,MID,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,a,0,0,0
226965,Torp,Coventry City,MID,47,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,a,1,0,1
684268,Shepherd,Coventry City,MID,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,a,0,0,0
469272,Tchaouna,Coventry City,MID,139,2,0,0,247.7,1259.0,0.0822,0.0693,1.852,4.5796,0.0,413.0,0.0676,0.0501,1.824,4.5763,0.0,,,,,0.2261,0.1906,5.0972,12.6042,0.0,44.7721,1.27,0.91,25.04,69.0,0.0,208.0,16.2676,0.31,0.22999999999999998,8.370000000000001,21.0,0.0,75.0,413.0,16.3438,55,a,0,2,2
492498,Borges Rodrigues,Coventry City,MID,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,u,0,0,0
629397,Andrews,Coventry City,MID,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,u,0,0,0
176412,Wright,Coventry City,FWD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,i,0,0,0
230730,Thomas-Asante,Coventry City,FWD,101,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,a,0,1,1
218997,Simms,Coventry City,FWD,69,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,a,0,1,1
551262,Markelo,Coventry City,FWD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,u,0,0,0
549653,Bassette,Coventry City,FWD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,u,0,0,0
210156,Awoniyi,Coventry City,FWD,110,1,0,0,128.4,480.0,0.805,0.1595,2.204,4.6244,0.9883,212.0,0.6835,0.1613,2.2245,4.6698,1.2736,,,,,1.1484,0.2276,3.1444,6.5975,1.41,49.6784,3.68,0.77,10.35,26.0,4.0,170.0,34.8213,1.61,0.38,5.24,11.0,3.0,89.0,212.0,37.783,55,a,0,1,1
661888,Yirenkyi,Coventry City,MID,131,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,a,0,2,2
196100,Hamer,Coventry City,MID,27,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,a,1,0,1
627221,Cherif,Coventry City,FWD,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,a,0,0,0
79602,Bentley,Coventry City,GK,0,0,0,0,110.9,270.0,0.0,0.0,1.6371,0.0,0.0,270.0,0.0,0.0,1.7,0.0,0.0,,,,,0.0,0.0,2.0173,0.0,0.0,10.0988,0.0,0.0,5.1,0.0,0.0,24.0,8.1956,0.0,0.0,5.1,0.0,0.0,24.0,270.0,8.0,40,a,0,0,0
485337,Guessand,Crystal Palace,MID,54,0,1,0,115.9,909.0,0.1255,0.1096,1.769,7.4239,0.0,29.0,0.0,0.3103,5.4,6.2069,0.0,1.5712,1.5063,1.645,1.6117,0.1616,0.1412,2.2781,9.5603,0.0,19.7962,1.56,0.8500000000000001,14.48,83.0,0.0,143.0,15.3724,0.0,0.1,1.74,2.0,0.0,6.0,29.0,18.6207,55,a,1,0,1
220362,Disasi,Crystal Palace,DEF,16,0,1,0,412.7,1254.0,0.0581,0.0028,1.3993,6.2347,0.0771,534.0,0.0,0.0034,1.5084,7.2472,0.1685,1.5712,1.5063,1.645,1.6117,0.2663,0.0127,6.4165,28.5895,0.3536,58.3226,1.1,0.03,18.54,88.0,1.0,186.0,12.7188,0.0,0.02,8.95,43.0,1.0,74.0,534.0,12.4719,45,a,1,0,1
