player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_bonus,long_form_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_bonus,short_form_bps,short_form_bps_90,fbref_squads_made
111478,Veltman,Brighton,DEF,1579,17,0,0,2759.0,0.0413,0.0234,0.8963,0.1957,424.0,0.0021,0.0403,1.4965,0.0,1.6733,1.1075,1.655,1.31,1.2659,0.7159800000000001,27.4774,6.0,550.0,17.9413,0.01,0.19,7.050000000000001,0.0,68.0,14.434,17
489639,Verbruggen,Brighton,GK,1890,21,0,0,360.0,0.0,0.0,2.1225,0.0,180.0,0.0,0.0,1.93,0.0,1.6733,1.1075,1.655,1.31,0.0,0.0,8.49,0.0,59.0,14.75,0.0,0.0,3.8600000000000003,0.0,26.0,13.0,21
110735,Webster,Brighton,DEF,1142,13,0,0,2433.0,0.0251,0.01,0.7514,0.111,270.0,0.0633,0.01,1.22,0.0,1.6733,1.1075,1.655,1.31,0.6798,0.27,20.3136,3.0,486.0,17.9778,0.19,0.03,3.66,0.0,47.0,15.6667,13
50175,Welbeck,Brighton,FWD,1687,21,0,0,2251.0,0.2666,0.0346,0.8529,0.2399,215.0,0.2302,0.0167,1.2558,0.4186,1.6733,1.1075,1.655,1.31,6.6690000000000005,0.86468,21.3308,6.0,340.0,13.594,0.55,0.04,3.0,1.0,39.0,16.3256,21
204676,Zeqiri,Brighton,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6733,1.1075,1.655,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
223434,Igor,Brighton,DEF,1631,17,0,0,242.0,0.0149,0.0074,1.35,0.0,242.0,0.0149,0.0074,1.35,0.0,1.6733,1.1075,1.655,1.31,0.04,0.02,3.63,0.0,37.0,13.7603,0.04,0.02,3.63,0.0,37.0,13.7603,17
532529,Hinshelwood,Brighton,MID,866,8,0,0,86.0,0.0,0.0209,1.5802,0.0,85.0,0.0,0.0212,1.3553,0.0,1.6733,1.1075,1.655,1.31,0.0,0.02,1.51,0.0,15.0,15.6977,0.0,0.02,1.28,0.0,12.0,12.7059,8
535301,Baleba,Brighton,MID,1314,15,0,0,245.0,0.0992,0.0073,1.6384,0.0,245.0,0.0992,0.0073,1.6384,0.0,1.6733,1.1075,1.655,1.31,0.27,0.02,4.46,0.0,26.0,9.551,0.27,0.02,4.46,0.0,26.0,9.551,15
465607,Ansu Fati,Brighton,MID,509,3,0,0,174.0,1.1586,0.1397,1.2983,0.5172,174.0,1.1586,0.1397,1.2983,0.5172,1.6733,1.1075,1.655,1.31,2.24,0.27,2.5100000000000002,1.0,44.0,22.7586,2.24,0.27,2.5100000000000002,1.0,44.0,22.7586,3
574402,O’Mahony,Brighton,FWD,61,1,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,1
475480,Baker-Boaitey,Brighton,MID,37,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
514154,Jackson,Brighton,DEF,0,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
532528,Duffus,Brighton,MID,0,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
513836,Kavanagh,Brighton,DEF,0,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
500052,Barrington,Brighton,MID,0,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
491598,Peupion,Brighton,MID,0,0,0,0,5.0,1.08,0.0,17.1,0.0,,,,,,1.6733,1.1075,1.655,1.31,0.06,0.0,0.95,0.0,3.0,54.0,,,,,,,0
543158,Barco,Brighton,DEF,307,3,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,3
513840,Chouchane,Brighton,MID,0,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
445548,Offiah,Brighton,DEF,126,1,0,0,23.0,0.0,0.0783,6.9261,0.0,,,,,,1.6733,1.1075,1.655,1.31,0.0,0.02,1.77,0.0,10.0,39.1304,,,,,,,1
549014,Atom,Brighton,DEF,0,0,0,0,,,,,,,,,,,1.6733,1.1075,1.655,1.31,,,,,,,,,,,,,0
578614,Agyei,Burnley,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
487968,Al-Dakhil,Burnley,DEF,1055,12,0,0,855.0,0.02,0.0505,1.8695,0.0,585.0,0.0154,0.0431,1.6569,0.0,0.9511,1.9989,1.0317,1.8333,0.19,0.48000000000000004,17.759999999999998,0.0,96.0,10.1053,0.1,0.28,10.77,0.0,67.0,10.3077,12
189776,Bastien,Burnley,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
183751,Benson,Burnley,MID,110,1,0,0,65.0,0.0415,0.0138,4.2785,0.0,4.0,0.675,0.225,3.6,0.0,0.9511,1.9989,1.0317,1.8333,0.03,0.01,3.09,0.0,8.0,11.0769,0.03,0.01,0.16,0.0,4.0,90.0,1
241231,Beyer,Burnley,DEF,1234,15,0,0,503.0,0.0,0.0054,1.6461,0.1789,357.0,0.0,0.0076,1.5252,0.2521,0.9511,1.9989,1.0317,1.8333,0.0,0.03,9.2,1.0,88.0,15.7455,0.0,0.03,6.05,1.0,59.0,14.8739,15
172782,Brownhill,Burnley,MID,2248,23,0,0,605.0,0.0684,0.1428,1.5486,0.0,559.0,0.0435,0.1272,1.4619,0.0,0.9511,1.9989,1.0317,1.8333,0.46,0.96,10.41,0.0,105.0,15.6198,0.27,0.79,9.08,0.0,84.0,13.5242,23
250735,Churlinov,Burnley,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
40145,Cork,Burnley,MID,25,0,0,0,16.0,0.0,0.0562,0.7312,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.01,0.13,0.0,2.0,11.25,0.0,0.0,0.0,0.0,0.0,0.0,0
530873,Costelloe,Burnley,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
172567,Cullen,Burnley,MID,2055,23,0,0,839.0,0.0086,0.0933,1.9834,0.0,569.0,0.0079,0.0538,1.819,0.0,0.9511,1.9989,1.0317,1.8333,0.08,0.87,18.49,0.0,115.0,12.3361,0.05,0.34,11.5,0.0,72.0,11.3884,23
432711,Egan-Riley,Burnley,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
478969,Ekdal,Burnley,DEF,436,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
435973,Foster,Burnley,FWD,1898,22,0,0,609.0,0.2305,0.0709,2.001,0.5911,349.0,0.1934,0.1006,1.7252,0.7736,0.9511,1.9989,1.0317,1.8333,1.56,0.48,13.540000000000001,4.0,105.0,15.5172,0.75,0.39,6.69,3.0,52.0,13.4097,22
493347,Franchi,Burnley,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
60586,Gudmundsson,Burnley,MID,1185,12,0,0,251.0,0.0,0.2223,1.2873,0.0,161.0,0.0,0.2348,0.9783,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.62,3.59,0.0,41.0,14.7012,0.0,0.42,1.75,0.0,24.0,13.4161,12
483391,McNally,Burnley,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
232917,Muric,Burnley,GK,900,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
216616,O'Shea,Burnley,DEF,2892,32,0,0,495.0,0.0073,0.0073,2.2855,0.1818,225.0,0.0,0.008,2.232,0.4,0.9511,1.9989,1.0317,1.8333,0.04,0.04,12.57,1.0,96.0,17.4545,0.0,0.02,5.58,1.0,48.0,19.2,32
220598,Obafemi,Burnley,FWD,19,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
220037,Peacock-Farrell,Burnley,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
192290,Roberts,Burnley,DEF,817,8,0,0,733.0,0.0,0.0417,2.0799,0.0,463.0,0.0,0.0214,1.9341,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.34,16.94,0.0,102.0,12.5239,0.0,0.11,9.95,0.0,66.0,12.8294,8
44683,Rodriguez,Burnley,FWD,811,7,0,0,113.0,0.446,0.0,1.6566,0.0,104.0,0.0952,0.0,1.7827,0.0,0.9511,1.9989,1.0317,1.8333,0.56,0.0,2.08,0.0,4.0,3.1858,0.11,0.0,2.06,0.0,7.0,6.0577,7
103914,Taylor,Burnley,DEF,2329,25,0,0,630.0,0.0157,0.0157,1.7186,0.0,630.0,0.0157,0.0157,1.7186,0.0,0.9511,1.9989,1.0317,1.8333,0.11,0.11,12.030000000000001,0.0,88.0,12.5714,0.11,0.11,12.030000000000001,0.0,88.0,12.5714,25
461102,Thomas,Burnley,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
226473,Twine,Burnley,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
133085,Vigouroux,Burnley,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
441455,Vitinho,Burnley,DEF,2311,26,0,0,242.0,0.0037,0.0372,1.6847,0.0,152.0,0.0059,0.0414,1.3737,0.0,0.9511,1.9989,1.0317,1.8333,0.01,0.1,4.53,0.0,20.0,7.438,0.01,0.07,2.3200000000000003,0.0,14.0,8.2895,26
120202,Weghorst,Burnley,FWD,0,0,0,0,790.0,0.2301,0.1332,1.6631,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,2.0197,1.16916,14.5983,0.0,56.0,6.3797,0.0,0.0,0.0,0.0,0.0,0.0,0
511783,Zaroury,Burnley,MID,149,1,0,0,126.0,0.1143,0.0643,1.9071,0.0,96.0,0.1125,0.0281,1.2188,0.0,0.9511,1.9989,1.0317,1.8333,0.16,0.09,2.67,0.0,3.0,2.1429,0.12,0.03,1.3,0.0,9.0,8.4375,1
520295,D.D.Fofana,Burnley,FWD,876,10,0,0,68.0,0.7544,0.0529,2.2765,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.5700000000000001,0.04,1.7199999999999998,0.0,8.0,10.5882,0.0,0.0,0.0,0.0,0.0,0.0,10
207189,Berge,Burnley,MID,3002,34,0,0,607.0,0.1364,0.0267,2.2137,0.2965,405.0,0.2044,0.0333,2.1267,0.4444,0.9511,1.9989,1.0317,1.8333,0.9199999999999999,0.18,14.93,2.0,69.0,10.2306,0.9199999999999999,0.15,9.57,2.0,55.0,12.2222,34
492831,Amdouni,Burnley,FWD,1953,27,0,0,584.0,0.2574,0.0632,1.9433,0.3082,385.0,0.3647,0.0491,1.8257,0.4675,0.9511,1.9989,1.0317,1.8333,1.67,0.41,12.610000000000001,2.0,56.0,8.6301,1.56,0.21,7.8100000000000005,2.0,38.0,8.8831,27
432720,Trafford,Burnley,GK,2520,28,0,0,900.0,0.0,0.0,1.902,0.0,630.0,0.0,0.0,1.7186,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,19.02,0.0,195.0,19.5,0.0,0.0,12.030000000000001,0.0,137.0,19.5714,28
83283,Redmond,Burnley,MID,132,0,0,0,77.0,0.0,0.3039,1.8701,0.0,23.0,0.0,0.0,1.0174,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.26,1.5999999999999999,0.0,20.0,23.3766,0.0,0.0,0.26,0.0,7.0,27.3913,0
487702,Koleosho,Burnley,MID,972,13,0,0,626.0,0.1898,0.1165,1.6476,0.0,432.0,0.2375,0.0792,1.2813,0.0,0.9511,1.9989,1.0317,1.8333,1.3199999999999998,0.8099999999999999,11.46,0.0,49.0,7.0447,1.14,0.38,6.15,0.0,29.0,6.0417,13
179458,Bruun Larsen,Burnley,MID,1235,16,0,0,171.0,0.2421,0.0632,1.9316,0.0,111.0,0.3081,0.0405,1.8405,0.0,0.9511,1.9989,1.0317,1.8333,0.46,0.12000000000000001,3.67,0.0,42.0,22.1053,0.38,0.05,2.27,0.0,36.0,29.1892,16
461567,Dodgson,Burnley,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
550839,Odobert,Burnley,MID,2095,25,0,0,146.0,0.1788,0.4377,3.3164,0.0,146.0,0.1788,0.4377,3.3164,0.0,0.9511,1.9989,1.0317,1.8333,0.29000000000000004,0.71,5.38,0.0,36.0,22.1918,0.29000000000000004,0.71,5.38,0.0,36.0,22.1918,25
247245,Delcroix,Burnley,DEF,584,5,0,0,239.0,0.1318,0.0151,2.1126,0.0,104.0,0.0,0.0,1.6356,0.0,0.9511,1.9989,1.0317,1.8333,0.35,0.04,5.61,0.0,39.0,14.6862,0.0,0.0,1.8900000000000001,0.0,21.0,18.1731,5
447715,A.Ramsey,Burnley,MID,522,5,0,0,208.0,0.0216,0.1904,1.4538,0.0,186.0,0.0242,0.2081,1.4806,0.0,0.9511,1.9989,1.0317,1.8333,0.05,0.44,3.36,0.0,27.0,11.6827,0.05,0.43,3.06,0.0,24.0,11.6129,5
437757,Massengo,Burnley,MID,14,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511,1.9989,1.0317,1.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
437748,M.Trésor,Burnley,MID,410,3,0,0,218.0,0.1239,0.0702,2.0106,0.0,218.0,0.1239,0.0702,2.0106,0.0,0.9511,1.9989,1.0317,1.8333,0.3,0.17,4.87,0.0,23.0,9.4954,0.3,0.17,4.87,0.0,23.0,9.4954,3
503724,Assignon,Burnley,DEF,1235,15,0,0,,,,,,,,,,,0.9511,1.9989,1.0317,1.8333,,,,,,,,,,,,,15
477717,Estève,Burnley,DEF,1310,15,0,0,,,,,,,,,,,0.9511,1.9989,1.0317,1.8333,,,,,,,,,,,,,15
486672,Caicedo,Chelsea,MID,2865,33,0,0,3761.0,0.024,0.0469,0.8958,0.0,428.0,0.0063,0.061,0.8516,0.0,1.1695,0.9762,1.6383,1.3567,1.002,1.9612699999999998,37.4342,0.0,591.0,14.1425,0.03,0.29,4.05,0.0,61.0,12.8271,33
215059,Sanchez,Chelsea,GK,1433,16,0,0,2970.0,0.0,0.0002,0.744,0.4242,540.0,0.0,0.0,1.2133,0.6667,1.1695,0.9762,1.6383,1.3567,0.0,0.00782,24.5536,14.0,566.0,17.1515,0.0,0.0,7.28,4.0,124.0,20.6667,16
199598,Ampadu,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
532605,Andrey,Chelsea,MID,7,0,0,0,7.0,0.7714,0.0,0.2571,0.0,7.0,0.7714,0.0,0.2571,0.0,1.1695,0.9762,1.6383,1.3567,0.06,0.0,0.02,0.0,1.0,12.8571,0.06,0.0,0.02,0.0,1.0,12.8571,0
109745,Arrizabalaga,Chelsea,GK,0,0,0,0,2565.0,0.0,0.0001,1.0942,0.5263,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0022500000000000003,31.184,15.0,575.0,20.1754,0.0,0.0,0.0,0.0,0.0,0.0,0
54694,Aubameyang,Chelsea,FWD,0,0,0,0,546.0,0.2079,0.0067,0.5422,0.4945,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,1.2614,0.04075,3.2892,3.0,61.0,10.0549,0.0,0.0,0.0,0.0,0.0,0.0,0
41328,Azpilicueta,Chelsea,DEF,0,0,0,0,1521.0,0.0132,0.0349,1.0305,0.2367,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.2235,0.59059,17.4151,4.0,242.0,14.3195,0.0,0.0,0.0,0.0,0.0,0.0,0
118335,Baba,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
242880,B.Badiashile,Chelsea,DEF,1337,15,0,0,904.0,0.1253,0.0203,1.2254,0.1991,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,1.2584,0.20392,12.3089,2.0,209.0,20.8075,0.0,0.0,0.0,0.0,0.0,0.0,15
122074,Bettinelli,Chelsea,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
180736,Chalobah,Chelsea,DEF,949,10,0,0,1601.0,0.0265,0.0148,1.0564,0.0562,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.47200000000000003,0.26333,18.7919,1.0,318.0,17.8763,0.0,0.0,0.0,0.0,0.0,0.0,10
172850,Chilwell,Chelsea,DEF,752,9,0,0,1736.0,0.1094,0.1846,0.9176,0.3111,39.0,0.3462,0.0231,2.1231,0.0,1.1695,0.9762,1.6383,1.3567,2.11,3.56,17.7,6.0,368.0,19.0783,0.15,0.01,0.9199999999999999,0.0,1.0,2.3077,9
478912,Chukwuemeka,Chelsea,MID,222,2,0,0,467.0,0.0604,0.1508,1.8523,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.31320000000000003,0.7826099999999999,9.6112,0.0,94.0,18.1156,0.0,0.0,0.0,0.0,0.0,0.0,2
460028,Colwill,Chelsea,DEF,1794,20,0,0,2107.0,0.0961,0.0272,1.4159,0.3844,529.0,0.0885,0.0187,1.2233,0.5104,1.1695,0.9762,1.6383,1.3567,2.2496,0.63602,33.1473,9.0,445.0,19.0081,0.52,0.11,7.19,3.0,129.0,21.9471,20
179268,Cucurella,Chelsea,DEF,1783,20,0,0,2019.0,0.0291,0.0318,0.614,0.0446,350.0,0.1517,0.0437,0.8794,0.0,1.1695,0.9762,1.6383,1.3567,0.6523,0.71385,13.773200000000001,1.0,420.0,18.7221,0.59,0.16999999999999998,3.42,0.0,57.0,14.6571,20
448047,Enzo,Chelsea,MID,2208,26,0,0,2324.0,0.1131,0.1615,1.295,0.0387,417.0,0.1683,0.054,0.9302,0.0,1.1695,0.9762,1.6383,1.3567,2.92,4.17,33.44,1.0,358.0,13.864,0.78,0.25,4.3100000000000005,0.0,51.0,11.0072,26
444463,W.Fofana,Chelsea,DEF,0,0,0,0,1362.0,0.0403,0.0145,1.1689,0.2643,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.61,0.22,17.69,4.0,244.0,16.1233,0.0,0.0,0.0,0.0,0.0,0.0,0
232787,Gallagher,Chelsea,MID,3129,37,0,0,2463.0,0.1013,0.0665,1.1212,0.2923,540.0,0.0767,0.0933,1.2133,0.1667,1.1695,0.9762,1.6383,1.3567,2.7712,1.81861,30.6826,8.0,442.0,16.151,0.46,0.56,7.28,1.0,109.0,18.1667,37
482609,Gusto,Chelsea,DEF,1746,19,0,0,499.0,0.0234,0.0721,1.111,0.3607,237.0,0.0266,0.057,1.5759,0.0,1.1695,0.9762,1.6383,1.3567,0.13,0.4,6.16,2.0,122.0,22.004,0.07,0.15,4.15,0.0,38.0,14.4304,19
225796,James,Chelsea,DEF,416,5,0,0,1346.0,0.0333,0.1633,0.6247,0.3343,29.0,0.2172,0.9621,6.3,0.0,1.1695,0.9762,1.6383,1.3567,0.4974,2.44236,9.3433,5.0,311.0,20.7949,0.07,0.31,2.03,0.0,10.0,31.0345,5
66749,Lukaku,Chelsea,FWD,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
248857,Madueke,Chelsea,MID,1044,13,0,0,755.0,0.1299,0.1132,1.7905,0.2384,73.0,0.1479,0.1233,1.1342,0.0,1.1695,0.9762,1.6383,1.3567,1.09,0.9500000000000001,15.02,2.0,125.0,14.9007,0.12,0.1,0.92,0.0,16.0,19.726,13
465920,Mudryk,Chelsea,MID,1564,18,0,0,956.0,0.2458,0.2015,1.279,0.2824,239.0,0.2598,0.2674,0.5762,1.1297,1.1695,0.9762,1.6383,1.3567,2.6111,2.14067,13.5858,3.0,163.0,15.3452,0.69,0.71,1.53,3.0,75.0,28.2427,18
517052,N.Jackson,Chelsea,FWD,2801,31,0,0,668.0,0.5322,0.1347,1.1843,0.2695,316.0,0.2848,0.1025,1.3215,0.2848,1.1695,0.9762,1.6383,1.3567,3.95,1.0,8.79,2.0,58.0,7.8144,1.0,0.36,4.640000000000001,1.0,27.0,7.6899,31
213198,Nkunku,Chelsea,FWD,437,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
176413,Pulisic,Chelsea,MID,0,0,0,0,805.0,0.0867,0.0177,0.8948,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.7758,0.15834,8.0037,0.0,102.0,11.4037,0.0,0.0,0.0,0.0,0.0,0.0,0
204727,M.Sarr,Chelsea,DEF,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
471798,Slonina,Chelsea,GK,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
103955,Sterling,Chelsea,MID,1972,22,0,0,2696.0,0.1821,0.106,0.802,0.5007,460.0,0.2191,0.1154,1.2483,0.587,1.1695,0.9762,1.6383,1.3567,5.4537,3.17526,24.0255,15.0,414.0,13.8205,1.12,0.59,6.380000000000001,3.0,58.0,11.3478,22
51090,T.Silva,Chelsea,DEF,2525,28,0,0,3251.0,0.0354,0.0286,0.8292,0.2768,540.0,0.01,0.03,1.2133,0.3333,1.1695,0.9762,1.6383,1.3567,1.2772000000000001,1.03461,29.953,10.0,722.0,19.9877,0.06,0.18,7.28,2.0,117.0,19.5,28
124183,Ziyech,Chelsea,MID,0,0,0,0,649.0,0.0694,0.2026,0.8889,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.5005,1.46122,6.409800000000001,0.0,129.0,17.8891,0.0,0.0,0.0,0.0,0.0,0.0,0
244851,Palmer,Chelsea,MID,2617,29,0,0,780.0,0.3427,0.1943,1.2757,0.2308,384.0,0.6281,0.2953,1.35,0.4688,1.1695,0.9762,1.6383,1.3567,2.97,1.68433,11.0564,2.0,175.0,20.1923,2.68,1.26,5.76,2.0,91.0,21.3281,29
518620,Ângelo,Chelsea,MID,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
441302,Maatsen,Chelsea,MID,200,1,0,0,107.0,0.3364,0.1514,2.6159,0.0,81.0,0.3778,0.1556,3.3,0.0,1.1695,0.9762,1.6383,1.3567,0.4,0.18,3.11,0.0,17.0,14.2991,0.34,0.14,2.9699999999999998,0.0,12.0,13.3333,1
220362,Disasi,Chelsea,DEF,2579,29,0,0,786.0,0.0882,0.134,1.0088,0.3435,426.0,0.0211,0.0803,0.9697,0.0,1.1695,0.9762,1.6383,1.3567,0.77,1.17,8.81,3.0,159.0,18.2061,0.1,0.38,4.59,0.0,84.0,17.7465,29
503714,Ugochukwu,Chelsea,MID,296,3,0,0,141.0,0.0,0.0574,2.3489,0.0,133.0,0.0,0.0338,2.4293,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.09,3.6799999999999997,0.0,34.0,21.7021,0.0,0.05,3.59,0.0,27.0,18.2707,3
534392,Burstow,Chelsea,FWD,8,0,0,0,8.0,0.0,0.0,10.125,0.0,0.0,0.0,0.0,0.0,0.0,1.1695,0.9762,1.6383,1.3567,0.0,0.0,0.9,0.0,6.0,67.5,0.0,0.0,0.0,0.0,0.0,0.0,0
