player_code,web_name,team,position,season_minutes,season_starts,fbref_subs,fbref_unused_subs,long_form_minutes,long_form_expected_goals_90,long_form_expected_assists_90,long_form_expected_goals_conceded_90,long_form_defensive_contribution_90,long_form_bonus_90,short_form_minutes,short_form_expected_goals_90,short_form_expected_assists_90,short_form_expected_goals_conceded_90,short_form_defensive_contribution_90,short_form_bonus_90,team_long_form_xg90,team_long_form_xgc90,team_short_form_xg90,team_short_form_xgc90,long_form_expected_goals,long_form_expected_assists,long_form_expected_goals_conceded,long_form_defensive_contribution,long_form_bonus,long_form_bps,long_form_bps_90,short_form_expected_goals,short_form_expected_assists,short_form_expected_goals_conceded,short_form_defensive_contribution,short_form_bonus,short_form_bps,short_form_bps_90,fbref_squads_made
191866,Ajer,Brentford,DEF,1805,20,0,0,3238,0.0461,0.0336,1.479,5.3366,0.0278,181,0.0,0.005,2.332,11.9337,0.0,1.6025,1.4574,1.4417,1.7833,1.6600000000000001,1.21,53.21,192.0,1,331,9.2001,0.0,0.01,4.6899999999999995,24,0,15,7.4586,20
194010,Henry,Brentford,DEF,1322,14,0,0,1416,0.0114,0.035,1.657,4.322,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.18,0.55,26.07,68.0,0,149,9.4703,0.0,0.0,0.0,0,0,0,0.0,14
607464,Kayode,Brentford,DEF,3258,37,0,0,3781,0.035,0.0855,1.4118,5.2129,0.2142,540,0.0933,0.0367,1.7833,3.8333,0.3333,1.6025,1.4574,1.4417,1.7833,1.4700000000000002,3.59,59.31,219.0,9,609,14.4962,0.56,0.22,10.7,23,2,54,9.0,37
231065,Pinnock,Brentford,DEF,318,4,0,0,2230,0.044,0.0283,1.5348,1.6951,0.0807,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,1.0899999999999999,0.7000000000000001,38.03,42.0,2,286,11.5426,0.0,0.0,0.0,0,0,0,0.0,4
226956,Roerslev,Brentford,DEF,0,0,0,0,1100,0.0164,0.171,1.7607,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.2,2.09,21.52,0.0,0,125,10.2273,0.0,0.0,0.0,0,0,0,0.0,0
444765,Van den Berg,Brentford,DEF,2761,30,0,0,5345,0.0918,0.0332,1.4514,4.58,0.0674,368,0.1198,0.1345,1.4747,8.8043,0.0,1.6025,1.4574,1.4417,1.7833,5.45,1.97,86.2,272.0,4,701,11.8036,0.49,0.5499999999999999,6.03,36,0,90,22.0109,30
622536,Arthur,Brentford,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
612534,Fredrick,Brentford,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
472713,Hickey,Brentford,DEF,679,8,0,0,679,0.0583,0.0225,1.1969,6.7599,0.0,91,0.0396,0.0,2.5319,8.9011,0.0,1.6025,1.4574,1.4417,1.7833,0.44,0.17,9.03,51.0,0,105,13.9175,0.04,0.0,2.56,9,0,11,10.8791,8
570241,Ji-soo,Brentford,DEF,0,0,0,0,28,0.0,0.0,1.0286,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.32,0.0,0,8,25.7143,0.0,0.0,0.0,0,0,0,0.0,0
499717,Meghoma,Brentford,DEF,0,0,0,0,4,0.0,0.0,3.15,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.14,0.0,0,3,67.5,0.0,0.0,0.0,0,0,0,0.0,0
513418,Schade,Brentford,MID,2744,32,0,0,5025,0.3677,0.0681,1.2664,3.403,0.3045,448,0.2571,0.0362,1.81,4.8214,0.0,1.6025,1.4574,1.4417,1.7833,20.53,3.8000000000000003,70.71,190.0,17,883,15.8149,1.28,0.18000000000000002,9.01,24,0,43,8.6384,32
440089,Damsgaard,Brentford,MID,2046,24,0,0,4957,0.1002,0.2259,1.4007,4.3756,0.345,435,0.1552,0.269,1.5434,11.7931,0.6207,1.6025,1.4574,1.4417,1.7833,5.5200000000000005,12.44,77.15,241.0,19,1078,19.5723,0.75,1.3,7.46,57,3,99,20.4828,24
543295,Milambo,Brentford,MID,45,1,0,0,45,0.0,0.02,2.98,8.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.01,1.49,4.0,0,5,10.0,0.0,0.0,0.0,0,0,0,0.0,1
244858,Carvalho,Brentford,MID,100,1,0,0,543,0.5287,0.0945,2.2442,1.326,0.3315,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,3.19,0.5700000000000001,13.540000000000001,8.0,2,169,28.011,0.0,0.0,0.0,0,0,0,0.0,1
56979,Henderson,Brentford,MID,1911,22,0,0,1911,0.0155,0.1088,1.3262,8.6185,0.2355,97,0.0,0.0557,2.0505,4.6392,0.0,1.6025,1.4574,1.4417,1.7833,0.33,2.31,28.16,183.0,5,343,16.1538,0.0,0.06,2.21,5,0,11,10.2062,22
204580,Janelt,Brentford,MID,1434,15,0,0,3685,0.0403,0.1136,1.5628,4.4695,0.1954,181,0.0,0.1939,3.1823,9.4475,0.0,1.6025,1.4574,1.4417,1.7833,1.6500000000000001,4.65,63.99,183.0,8,718,17.536,0.0,0.39,6.4,19,0,34,16.9061,15
207283,Jensen,Brentford,MID,2239,26,0,0,3085,0.0712,0.2278,1.5208,6.4182,0.0583,504,0.025,0.3268,1.7071,9.8214,0.1786,1.6025,1.4574,1.4417,1.7833,2.44,7.8100000000000005,52.13,220.0,2,644,18.7877,0.14,1.83,9.56,55,1,107,19.1071,26
626464,Nunes,Brentford,MID,0,0,0,0,11,0.0,0.0,2.8636,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.35,0.0,0,11,90.0,0.0,0.0,0.0,0,0,0,0.0,0
428580,Onyeka,Brentford,MID,88,0,0,0,111,0.0,0.3081,2.1973,8.1081,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.38,2.71,10.0,0,44,35.6757,0.0,0.0,0.0,0,0,0,0.0,0
508395,Yarmoliuk,Brentford,MID,2652,30,0,0,4087,0.0405,0.0506,1.4697,7.4431,0.022,436,0.0062,0.0268,1.4986,12.5917,0.2064,1.6025,1.4574,1.4417,1.7833,1.84,2.3,66.74,338.0,1,703,15.4808,0.03,0.13,7.26,61,1,84,17.3394,30
606689,Donovan,Brentford,MID,38,0,0,0,38,0.2132,0.0237,0.9237,11.8421,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.09,0.01,0.39,5.0,0,19,45.0,0.0,0.0,0.0,0,0,0,0.0,0
628204,Konak,Brentford,MID,0,0,0,0,53,0.2547,0.0,3.0396,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.15,0.0,1.79,0.0,0,30,50.9434,0.0,0.0,0.0,0,0,0,0.0,0
220695,Maghoma,Brentford,MID,0,0,0,0,112,0.0964,0.0321,1.5188,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.12,0.04,1.8900000000000001,0.0,0,32,25.7143,0.0,0.0,0.0,0,0,0,0.0,0
450539,Peart-Harris,Brentford,MID,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,2,180.0,0.0,0.0,0.0,0,0,0,0.0,0
591357,Trevitt,Brentford,MID,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,5,150.0,0.0,0.0,0.0,0,0,0,0.0,0
502500,Thiago,Brentford,FWD,3282,37,0,0,3449,0.5409,0.0488,1.4798,5.5842,0.5741,540,0.275,0.0183,1.7833,5.8333,0.0,1.6025,1.4574,1.4417,1.7833,20.73,1.8699999999999999,56.71,214.0,22,742,19.3621,1.6500000000000001,0.11,10.7,35,0,42,7.0,37
533710,Morgan,Brentford,FWD,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
183656,Dasilva,Brentford,MID,2,0,0,0,2,3.6,0.0,2.25,45.0,0.0,2,3.6,0.0,2.25,45.0,0.0,1.6025,1.4574,1.4417,1.7833,0.08,0.0,0.05,1.0,0,5,225.0,0.08,0.0,0.05,1,0,5,225.0,0
593174,Furo,Brentford,FWD,1,0,0,0,1,0.0,0.0,1.8,0.0,0.0,1,0.0,0.0,1.8,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.02,0.0,0,2,180.0,0.0,0.0,0.02,0,0,2,180.0,0
559610,Bentt,Brentford,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
494556,Shield,Brentford,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
649240,Stephenson,Brentford,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
587433,McManus,Brentford,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
547671,Owen,Brentford,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.6025,1.4574,1.4417,1.7833,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
49262,Steele,Brighton,GK,0,0,0,0,180,0.0,0.0,0.94,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,1.88,0.0,1,46,23.0,0.0,0.0,0.0,0,0,0,0.0,0
489639,Verbruggen,Brighton,GK,3420,38,0,0,6660,0.0,0.0009,1.3805,0.0,0.1622,540,0.0,0.0017,1.1933,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.07,102.16,0.0,12,982,13.2703,0.0,0.01,7.16,0,0,76,12.6667,38
209288,McGill,Brighton,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
472739,Rushworth,Brighton,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
240514,Scherpen,Brighton,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
204120,Boscagli,Brighton,DEF,799,9,0,0,799,0.0056,0.0529,1.2244,8.786,0.4506,270,0.0,0.0467,1.54,6.6667,0.0,1.5657,1.3823,1.988,1.358,0.05,0.47000000000000003,10.870000000000001,78.0,4,171,19.2616,0.0,0.14,4.62,20,0,47,15.6667,9
550090,Coppola,Brighton,DEF,193,2,0,0,193,0.0,0.0047,2.1078,8.3938,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.01,4.52,18.0,0,32,14.9223,0.0,0.0,0.0,0,0,0,0.0,2
465730,De Cuyper,Brighton,DEF,1404,17,0,0,1404,0.1064,0.2615,1.5442,4.1026,0.5769,259,0.0382,0.6707,1.1293,4.5174,1.0425,1.5657,1.3823,1.988,1.358,1.66,4.08,24.09,64.0,9,318,20.3846,0.11,1.93,3.25,13,3,90,31.2741,17
83299,Dunk,Brighton,DEF,2837,31,0,0,4918,0.0483,0.0289,1.4199,4.2273,0.0915,272,0.1754,0.0165,1.1879,4.6324,0.6618,1.5657,1.3823,1.988,1.358,2.64,1.58,77.59,231.0,5,666,12.1879,0.53,0.05,3.59,14,2,54,17.8676,31
204214,Estupiñan,Brighton,DEF,0,0,0,0,2399,0.0409,0.0912,1.495,0.0,0.2626,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,1.09,2.43,39.85,0.0,7,313,11.7424,0.0,0.0,0.0,0,0,0,0.0,0
231416,F.Kadıoğlu,Brighton,DEF,3130,34,0,0,3515,0.064,0.0927,1.3839,4.3528,0.1792,540,0.0767,0.1467,1.1933,3.6667,0.5,1.5657,1.3823,1.988,1.358,2.5,3.62,54.05,170.0,7,573,14.6714,0.46,0.88,7.16,22,3,82,13.6667,34
223434,Igor,Brighton,DEF,103,1,0,0,1062,0.0042,0.0212,1.8534,1.1017,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.05,0.25,21.87,13.0,0,123,10.4237,0.0,0.0,0.0,0,0,0,0.0,1
232792,Lamptey,Brighton,DEF,0,0,0,0,856,0.04,0.0841,1.615,0.0,0.1051,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.38,0.8,15.36,0.0,1,99,10.4089,0.0,0.0,0.0,0,0,0,0.0,0
469142,Van Hecke,Brighton,DEF,3210,36,0,0,6170,0.0675,0.0435,1.3265,4.624,0.2188,540,0.1883,0.05,1.1933,9.5,0.0,1.5657,1.3823,1.988,1.358,4.63,2.98,90.94,317.0,15,981,14.3096,1.13,0.3,7.16,57,0,86,14.3333,36
111478,Veltman,Brighton,DEF,1047,9,0,0,2741,0.0532,0.0496,1.3823,3.2506,0.2627,203,0.0709,0.0355,1.0729,3.9901,0.0,1.5657,1.3823,1.988,1.358,1.62,1.51,42.1,99.0,8,425,13.9548,0.16,0.08,2.42,9,0,36,15.9606,9
110735,Webster,Brighton,DEF,0,0,0,0,885,0.0254,0.0285,1.4502,0.0,0.2034,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.25,0.27999999999999997,14.26,0.0,2,167,16.9831,0.0,0.0,0.0,0,0,0,0.0,0
439135,Cashin,Brighton,DEF,0,0,0,0,19,0.0,0.0,2.0842,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.44,0.0,0,-2,-9.4737,0.0,0.0,0.0,0,0,0,0.0,0
589100,Slater,Brighton,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
547720,Tasker,Brighton,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
451340,Mitoma,Brighton,MID,1714,19,0,0,4311,0.2762,0.1413,1.2695,2.2338,0.2923,282,0.2457,0.0862,1.5287,7.0213,0.0,1.5657,1.3823,1.988,1.358,13.23,6.7700000000000005,60.81,107.0,14,783,16.3466,0.77,0.27,4.79,22,0,55,17.5532,19
463067,Georginio,Brighton,MID,1776,20,0,0,3427,0.1962,0.12,1.2997,3.4403,0.0788,162,0.3444,0.3889,1.0333,6.1111,0.0,1.5657,1.3823,1.988,1.358,7.47,4.57,49.49,131.0,3,578,15.1795,0.62,0.7,1.86,11,0,55,30.5556,20
109345,March,Brighton,MID,38,0,0,0,199,0.0588,0.1538,1.5377,2.2613,0.0,34,0.1059,0.0529,0.8735,13.2353,0.0,1.5657,1.3823,1.988,1.358,0.13,0.34,3.4,5.0,0,43,19.4472,0.04,0.02,0.33,5,0,14,37.0588,0
592031,Minteh,Brighton,MID,2389,26,0,0,4220,0.1693,0.2143,1.3329,3.9455,0.3626,481,0.1048,0.1796,1.0834,6.1746,0.1871,1.5657,1.3823,1.988,1.358,7.94,10.05,62.5,185.0,17,864,18.4265,0.56,0.96,5.79,33,1,83,15.5301,26
474120,Enciso,Brighton,MID,0,0,0,0,1155,0.2197,0.1029,1.7221,0.0,0.3896,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,2.82,1.32,22.1,0.0,5,224,17.4545,0.0,0.0,0.0,0,0,0,0.0,0
513433,Gruda,Brighton,MID,708,8,0,0,1384,0.1957,0.1827,1.722,3.7717,0.1951,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,3.0100000000000002,2.81,26.48,58.0,3,290,18.8584,0.0,0.0,0.0,0,0,0,0.0,8
532529,Hinshelwood,Brighton,MID,1736,20,0,0,3575,0.1933,0.0967,1.4581,2.8699,0.2517,492,0.4152,0.0841,1.0537,2.9268,0.0,1.5657,1.3823,1.988,1.358,7.68,3.84,57.92,114.0,10,721,18.151,2.27,0.46,5.76,16,0,99,18.1098,20
219249,O'Riley,Brighton,MID,202,2,0,0,1131,0.3159,0.1767,1.3369,0.7958,0.3183,16,0.0,0.0,0.675,5.625,0.0,1.5657,1.3823,1.988,1.358,3.97,2.2199999999999998,16.8,10.0,4,257,20.4509,0.0,0.0,0.12,1,0,6,33.75,2
516211,Sima,Brighton,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
509416,Ayari,Brighton,MID,1921,20,0,0,3879,0.1209,0.0875,1.3225,5.2204,0.232,111,0.073,0.0081,1.0135,4.8649,0.0,1.5657,1.3823,1.988,1.358,5.21,3.77,57.0,225.0,10,764,17.7262,0.09,0.01,1.25,6,0,17,13.7838,20
535301,Baleba,Brighton,MID,1646,23,0,0,4306,0.0811,0.0403,1.2528,4.3683,0.1463,356,0.0556,0.1112,0.8444,13.9045,0.0,1.5657,1.3823,1.988,1.358,3.8800000000000003,1.9300000000000002,59.94,209.0,7,721,15.0697,0.22,0.44,3.34,55,0,73,18.4551,23
514254,Gomez,Brighton,MID,2117,26,0,0,2624,0.2421,0.0988,1.325,8.1631,0.3773,102,0.8206,0.0176,1.4824,11.4706,0.0,1.5657,1.3823,1.988,1.358,7.0600000000000005,2.88,38.63,238.0,11,491,16.8407,0.93,0.02,1.68,13,0,2,1.7647,26
15157,Milner,Brighton,MID,772,7,0,0,942,0.1137,0.0774,1.414,7.6433,0.0,58,0.0,0.0155,2.3276,6.2069,0.0,1.5657,1.3823,1.988,1.358,1.1900000000000002,0.81,14.8,80.0,0,185,17.6752,0.0,0.01,1.5,4,0,5,7.7586,7
441192,Sarmiento,Brighton,MID,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,3,33.75,0.0,0.0,0.0,0,0,0,0.0,0
549074,Watson,Brighton,MID,57,0,0,0,57,0.0632,0.0474,2.7158,7.8947,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.04,0.030000000000000002,1.7200000000000002,5.0,0,15,23.6842,0.0,0.0,0.0,0,0,0,0.0,0
467779,Wieffer,Brighton,MID,1901,23,0,0,2904,0.0843,0.0886,1.3277,8.3368,0.3099,242,0.0,0.026,1.1901,5.2066,0.0,1.5657,1.3823,1.988,1.358,2.72,2.86,42.84,269.0,10,641,19.8657,0.0,0.07,3.2,14,0,24,8.9256,23
611695,Yalcouye,Brighton,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
567121,Knight,Brighton,MID,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,3,270.0,0.0,0.0,0.0,0,0,0,0.0,0
550141,Mazilu,Brighton,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
513834,Moran,Brighton,MID,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
50175,Welbeck,Brighton,FWD,2249,26,0,0,4358,0.4531,0.057,1.4266,2.313,0.8054,358,0.2564,0.0226,1.3098,4.5251,0.2514,1.5657,1.3823,1.988,1.358,21.94,2.7600000000000002,69.08,112.0,39,995,20.5484,1.02,0.09000000000000001,5.21,18,1,72,18.1006,26
487117,Ferguson,Brighton,FWD,0,0,0,0,368,0.2764,0.159,1.3818,0.0,0.4891,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,1.13,0.65,5.65,0.0,2,97,23.7228,0.0,0.0,0.0,0,0,0,0.0,0
608181,Tzimas,Brighton,FWD,132,1,0,0,132,0.3,0.075,1.7659,10.2273,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.44000000000000006,0.11,2.59,15.0,0,55,37.5,0.0,0.0,0.0,0,0,0,0.0,1
647850,Kostoulas,Brighton,FWD,351,2,0,0,351,0.5436,0.1385,1.5487,10.5128,0.7692,59,0.6407,0.4729,2.1661,4.5763,0.0,1.5657,1.3823,1.988,1.358,2.12,0.54,6.04,41.0,3,140,35.8974,0.42000000000000004,0.31,1.4200000000000002,3,0,23,35.0847,2
556637,Oriola,Brighton,MID,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,3,270.0,0.0,0.0,0.0,0,0,0,0.0,0
604988,Simmonds,Brighton,DEF,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
60307,Groß,Brighton,MID,1636,18,0,0,1636,0.0765,0.2173,1.12,7.9768,0.5501,540,0.1017,0.2267,1.1933,6.5,1.0,1.5657,1.3823,1.988,1.358,1.39,3.95,20.36,145.0,10,389,21.3998,0.61,1.36,7.16,39,6,139,23.1667,18
597320,Howell,Brighton,MID,92,1,0,0,98,0.0,0.0735,0.9551,6.4286,0.0,0,0.0,0.0,0.0,0.0,0.0,1.5657,1.3823,1.988,1.358,0.0,0.08,1.04,7.0,0,16,14.6939,0.0,0.0,0.0,0,0,0,0.0,1
215059,Sánchez,Chelsea,GK,3040,35,0,0,5920,0.0,0.0009,1.3255,0.0,0.2736,426,0.0,0.0,1.6986,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.06,87.19,0.0,18,979,14.8834,0.0,0.0,8.04,0,0,40,8.4507,35
508479,Jörgensen,Chelsea,GK,378,3,0,0,918,0.0,0.0,1.2696,0.0,0.0,114,0.0,0.0,0.4421,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,12.950000000000001,0.0,0,109,10.6863,0.0,0.0,0.56,0,0,15,11.8421,3
549939,Penders,Chelsea,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
471798,Slonina,Chelsea,GK,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0
179268,Cucurella,Chelsea,DEF,2706,31,0,0,5694,0.0811,0.0888,1.2865,2.8767,0.3003,540,0.0133,0.035,1.4333,4.0,0.0,1.8084,1.3313,1.216,1.662,5.13,5.62,81.39,182.0,19,1001,15.8219,0.08,0.21,8.6,24,0,38,6.3333,31
225796,James,Chelsea,DEF,1957,20,0,0,3014,0.0445,0.1299,1.3393,3.8222,0.4778,65,0.0277,0.0692,0.7062,5.5385,0.0,1.8084,1.3313,1.216,1.662,1.49,4.35,44.85,128.0,16,716,21.3802,0.02,0.05,0.51,4,0,14,19.3846,20
180736,Chalobah,Chelsea,DEF,2780,31,0,0,4749,0.0648,0.0316,1.2883,5.0221,0.3411,230,0.0548,0.0078,1.8313,6.2609,0.0,1.8084,1.3313,1.216,1.662,3.42,1.67,67.98,265.0,18,895,16.9615,0.14,0.02,4.68,16,0,23,9.0,31
460028,Colwill,Chelsea,DEF,225,2,0,0,3375,0.0512,0.0381,1.2501,0.6667,0.16,225,0.0,0.048,1.344,10.0,0.0,1.8084,1.3313,1.216,1.662,1.92,1.4300000000000002,46.88,25.0,6,491,13.0933,0.0,0.12000000000000001,3.3600000000000003,25,0,30,12.0,2
482609,Gusto,Chelsea,DEF,2255,26,0,0,4108,0.0657,0.1069,1.4144,2.7605,0.1972,434,0.0207,0.224,1.4122,4.7696,0.0,1.8084,1.3313,1.216,1.662,3.0,4.88,64.56,126.0,9,691,15.1388,0.1,1.08,6.8100000000000005,23,0,40,8.2949,26
242880,B.Badiashile,Chelsea,DEF,470,6,0,0,802,0.0,0.0157,1.4308,5.3865,0.0,0,0.0,0.0,0.0,0.0,0.0,1.8084,1.3313,1.216,1.662,0.0,0.14,12.75,48.0,0,83,9.3142,0.0,0.0,0.0,0,0,0,0.0,6
444463,Fofana,Chelsea,DEF,1718,20,0,0,2890,0.0361,0.0243,1.2634,6.4152,0.1557,356,0.0303,0.0051,1.3146,8.0899,0.0,1.8084,1.3313,1.216,1.662,1.16,0.78,40.57,206.0,5,450,14.0138,0.12,0.02,5.2,32,0,33,8.3427,20
574458,M.Sarr,Chelsea,DEF,100,1,0,0,100,0.315,0.0,1.467,7.2,0.0,9,0.0,0.0,2.1,0.0,0.0,1.8084,1.3313,1.216,1.662,0.35,0.0,1.63,8.0,0,4,3.6,0.0,0.0,0.21,0,0,3,30.0,1
